,col_base,col_vs,vs,vs_rate
6099,cat82,cat107,440,0.00233647341199
6100,cat82,cat108,54970,0.291899871494
6101,cat82,cat109,18,9.5583003218e-05
6102,cat82,cat110,172,0.000913348697416
6103,cat82,cat111,13508,0.0717297337482
6104,cat82,cat112,791,0.00420034197474
6105,cat82,cat113,363,0.0019275905649
6106,cat82,cat114,13925,0.0739440733228
6107,cat82,cat115,10,5.31016684544e-05
6108,cat82,cat116,9,4.7791501609e-05
6109,cat83,cat84,3382,0.0179589842713
6110,cat83,cat85,141940,0.753725082042
6111,cat83,cat86,83858,0.445299971325
6112,cat83,cat87,129220,0.686179759768
6113,cat83,cat88,25189,0.13375779267
6114,cat83,cat89,28701,0.152407098631
6115,cat83,cat90,31899,0.169389012203
6116,cat83,cat91,48037,0.255084484755
6117,cat83,cat92,20103,0.106750284094
6118,cat83,cat93,14495,0.0769708684247
6119,cat83,cat94,46603,0.247469705498
6120,cat83,cat95,9866,0.0523901060971
6121,cat83,cat96,2858,0.0151764568443
6122,cat83,cat97,8044,0.0427149821047
6123,cat83,cat98,19374,0.102879172464
6124,cat83,cat99,826,0.00438619781434
6125,cat83,cat100,6311,0.0335124629616
6126,cat83,cat101,17219,0.0914357629117
6127,cat83,cat102,28761,0.152725708642
6128,cat83,cat103,43417,0.230551513929
6129,cat83,cat104,2954,0.0156862328614
6130,cat83,cat105,1339,0.00711031340605
6131,cat83,cat106,126,0.000669081022526
6132,cat83,cat107,252,0.00133816204505
6133,cat83,cat108,51094,0.271317664801
6134,cat83,cat109,38,0.000201786340127
6135,cat83,cat110,287,0.00152401788464
6136,cat83,cat111,18281,0.0970751601015
6137,cat83,cat112,856,0.0045455028197
6138,cat83,cat113,480,0.00254888008581
6139,cat83,cat114,18764,0.0996399706879
6140,cat83,cat115,13,6.90321689907e-05
6141,cat83,cat116,10,5.31016684544e-05
6142,cat84,cat85,1192,0.00632971887977
6143,cat84,cat86,9852,0.0523157637613
6144,cat84,cat87,7266,0.038583672299
6145,cat84,cat88,25896,0.13751208063
6146,cat84,cat89,29503,0.156665852441
6147,cat84,cat90,29529,0.156803916779
6148,cat84,cat91,9732,0.0516785437398
6149,cat84,cat92,4372,0.0232160494483
6150,cat84,cat93,35481,0.188410029843
6151,cat84,cat94,13443,0.0713845729033
6152,cat84,cat95,74147,0.393732941089
6153,cat84,cat96,143,0.000759353858898
6154,cat84,cat97,72841,0.386797863189
6155,cat84,cat98,32945,0.174943446723
6156,cat84,cat99,462,0.00245329708259
6157,cat84,cat100,1990,0.0105672320224
6158,cat84,cat101,32893,0.174667318047
6159,cat84,cat102,32604,0.173132679829
6160,cat84,cat103,35698,0.189562336049
6161,cat84,cat104,6531,0.0346806996676
6162,cat84,cat105,467,0.00247984791682
6163,cat84,cat106,138,0.000732803024671
6164,cat84,cat107,291,0.00154525855202
6165,cat84,cat108,2162,0.0114805807198
6166,cat84,cat109,45,0.000238957508045
6167,cat84,cat110,2419,0.0128452935991
6168,cat84,cat111,50302,0.267112012659
6169,cat84,cat112,2256,0.0119797364033
6170,cat84,cat113,555,0.00294714259922
6171,cat84,cat114,34831,0.184958421394
6172,cat84,cat115,20,0.000106203336909
6173,cat84,cat116,1,5.31016684544e-06
6174,cat85,cat86,102904,0.546437409063
6175,cat85,cat87,168331,0.89386569526
6176,cat85,cat88,749,0.00397731496724
6177,cat85,cat89,5010,0.0266039358957
6178,cat85,cat90,10191,0.0541159103219
6179,cat85,cat91,42727,0.226887498805
6180,cat85,cat92,1049,0.00557036502087
6181,cat85,cat93,1721,0.00913879714101
6182,cat85,cat94,51453,0.273224014699
6183,cat85,cat95,775,0.00411537930522
6184,cat85,cat96,2936,0.0155906498582
6185,cat85,cat97,625,0.0033188542784
6186,cat85,cat98,1163,0.00617572404125
6187,cat85,cat99,33,0.0001752355059
6188,cat85,cat100,6595,0.0350205503457
6189,cat85,cat101,937,0.00497562633418
6190,cat85,cat102,5920,0.031436187725
6191,cat85,cat103,34004,0.180566913412
6192,cat85,cat104,154,0.000817765694198
6193,cat85,cat105,33,0.0001752355059
6194,cat85,cat106,17,9.02728363725e-05
6195,cat85,cat107,12,6.37220021453e-05
6196,cat85,cat108,64850,0.344364319927
6197,cat85,cat109,2,1.06203336909e-05
6198,cat85,cat110,28,0.000148684671672
6199,cat85,cat111,900,0.0047791501609
6200,cat85,cat112,446,0.00236833441307
6201,cat85,cat113,21,0.000111513503754
6202,cat85,cat114,830,0.00440743848172
6203,cat85,cat115,3,1.59305005363e-05
6204,cat85,cat116,14,7.43423358362e-05
6205,cat86,cat87,96202,0.510848670865
6206,cat86,cat88,20847,0.110701048227
6207,cat86,cat89,4040,0.0214530740556
6208,cat86,cat90,6907,0.0366773224015
6209,cat86,cat91,24169,0.128341422487
6210,cat86,cat92,1338,0.0071050032392
6211,cat86,cat93,60494,0.321233233148
6212,cat86,cat94,66618,0.35375269491
6213,cat86,cat95,1146,0.00608545120488
6214,cat86,cat96,5781,0.0306980745335
6215,cat86,cat97,128,0.000679701356217
6216,cat86,cat98,52146,0.276903960322
6217,cat86,cat99,0,0.0
6218,cat86,cat100,4187,0.0222336685819
6219,cat86,cat101,8343,0.0443027219915
6220,cat86,cat102,4930,0.026179122548
6221,cat86,cat103,22929,0.121756815599
6222,cat86,cat104,1412,0.00749795558576
6223,cat86,cat105,4294,0.0228018564343
6224,cat86,cat106,1623,0.00861840079015
6225,cat86,cat107,5,2.65508342272e-05
6226,cat86,cat108,65473,0.347672553872
6227,cat86,cat109,0,0.0
6228,cat86,cat110,80,0.000424813347635
6229,cat86,cat111,2573,0.0136630592933
6230,cat86,cat112,995,0.00528361601122
6231,cat86,cat113,3,1.59305005363e-05
6232,cat86,cat114,2130,0.0113106553808
6233,cat86,cat115,0,0.0
6234,cat86,cat116,14,7.43423358362e-05
6235,cat87,cat88,1636,0.00868743295914
6236,cat87,cat89,3492,0.0185431026243
6237,cat87,cat90,4482,0.0238001678013
6238,cat87,cat91,38229,0.203002368334
6239,cat87,cat92,952,0.00505527883686
6240,cat87,cat93,12049,0.0639822003207
6241,cat87,cat94,54175,0.287678288852
6242,cat87,cat95,8737,0.0463949277286
6243,cat87,cat96,3056,0.0162278698797
6244,cat87,cat97,4278,0.0227168937648
6245,cat87,cat98,4931,0.0261844327149
6246,cat87,cat99,664,0.00352595078537
6247,cat87,cat100,6154,0.0326787667669
6248,cat87,cat101,2565,0.0136205779586
6249,cat87,cat102,5075,0.0269490967406
6250,cat87,cat103,31435,0.166925094786
6251,cat87,cat104,2474,0.0131373527756
6252,cat87,cat105,743,0.00394545396616
6253,cat87,cat106,124,0.000658460688835
6254,cat87,cat107,152,0.000807145360507
6255,cat87,cat108,58904,0.312790067864
6256,cat87,cat109,12,6.37220021453e-05
6257,cat87,cat110,148,0.000785904693125
6258,cat87,cat111,2272,0.0120646990728
6259,cat87,cat112,598,0.00317547977357
6260,cat87,cat113,27,0.000143374504827
6261,cat87,cat114,1147,0.00609076137172
6262,cat87,cat115,3,1.59305005363e-05
6263,cat87,cat116,11,5.84118352999e-05
6264,cat88,cat89,164800,0.875115496129
6265,cat88,cat90,159439,0.84664769167
6266,cat88,cat91,101488,0.53891821281
6267,cat88,cat92,113588,0.60317123164
6268,cat88,cat93,15833,0.0840758716639
6269,cat88,cat94,4610,0.0244798691575
6270,cat88,cat95,3762,0.0199768476726
6271,cat88,cat96,2087,0.0110823182064
6272,cat88,cat97,30413,0.16149810427
6273,cat88,cat98,105707,0.561321806731
6274,cat88,cat99,2,1.06203336909e-05
6275,cat88,cat100,8790,0.0466763665714
6276,cat88,cat101,96327,0.511512441721
6277,cat88,cat102,158931,0.843950126913
6278,cat88,cat103,113072,0.600431185548
6279,cat88,cat104,202,0.00107265370278
6280,cat88,cat105,2003,0.0106362641914
6281,cat88,cat106,1105,0.00586773436421
6282,cat88,cat107,21,0.000111513503754
6283,cat88,cat108,9299,0.0493792414958
6284,cat88,cat109,1,5.31016684544e-06
6285,cat88,cat110,406,0.00215592773925
6286,cat88,cat111,115517,0.613414543485
6287,cat88,cat112,2306,0.0122452447456
6288,cat88,cat113,3268,0.0173536252509
6289,cat88,cat114,118770,0.630688516233
6290,cat88,cat115,20,0.000106203336909
6291,cat88,cat116,0,0.0
6292,cat89,cat90,174891,0.928700389766
6293,cat89,cat91,109421,0.581043766395
6294,cat89,cat92,121477,0.645063137884
6295,cat89,cat93,514,0.00272942575856
6296,cat89,cat94,1544,0.00819889760936
6297,cat89,cat95,3787,0.0201096018437
6298,cat89,cat96,114,0.00060535902038
6299,cat89,cat97,41175,0.218646119861
6300,cat89,cat98,102882,0.546320585393
6301,cat89,cat99,0,0.0
6302,cat89,cat100,9459,0.050228868191
6303,cat89,cat101,105163,0.558433075967
6304,cat89,cat102,173626,0.921983028707
6305,cat89,cat103,121964,0.647649189138
6306,cat89,cat104,83,0.000440743848172
6307,cat89,cat105,81,0.000430123514481
6308,cat89,cat106,73,0.000387642179717
6309,cat89,cat107,73,0.000387642179717
6310,cat89,cat108,10482,0.0556611688739
6311,cat89,cat109,50,0.000265508342272
6312,cat89,cat110,1277,0.00678108306163
6313,cat89,cat111,125749,0.667748170648
6314,cat89,cat112,2371,0.0125904055905
6315,cat89,cat113,3154,0.0167482662305
6316,cat89,cat114,127854,0.678926071857
6317,cat89,cat115,73,0.000387642179717
6318,cat89,cat116,0,0.0
6319,cat90,cat91,107745,0.572143926762
6320,cat90,cat92,117645,0.624714578532
6321,cat90,cat93,635,0.00337195594686
6322,cat90,cat94,3490,0.0185324822906
6323,cat90,cat95,3878,0.0205928270266
6324,cat90,cat96,201,0.00106734353593
6325,cat90,cat97,40454,0.214817489566
6326,cat90,cat98,99711,0.529482046326
6327,cat90,cat99,10,5.31016684544e-05
6328,cat90,cat100,9405,0.0499421191814
6329,cat90,cat101,103873,0.551582960737
6330,cat90,cat102,169634,0.90078484266
6331,cat90,cat103,118494,0.629222910184
6332,cat90,cat104,110,0.000584118352999
6333,cat90,cat105,87,0.000461984515553
6334,cat90,cat106,75,0.000398262513408
6335,cat90,cat107,73,0.000387642179717
6336,cat90,cat108,11856,0.0629573381196
6337,cat90,cat109,51,0.000270818509118
6338,cat90,cat110,1257,0.00667487972472
6339,cat90,cat111,121170,0.643432916662
6340,cat90,cat112,2324,0.0123408277488
6341,cat90,cat113,3081,0.0163606240508
6342,cat90,cat114,123496,0.655784364745
6343,cat90,cat115,70,0.000371711679181
6344,cat90,cat116,0,0.0
6345,cat91,cat92,110498,0.586762816088
6346,cat91,cat93,2757,0.0146401299929
6347,cat91,cat94,13468,0.0715173270744
6348,cat91,cat95,5676,0.0301405070147
6349,cat91,cat96,1786,0.00948395798596
6350,cat91,cat97,28682,0.152306205461
6351,cat91,cat98,65256,0.346520247666
6352,cat91,cat99,65,0.000345160844954
6353,cat91,cat100,9852,0.0523157637613
6354,cat91,cat101,64524,0.342633205535
6355,cat91,cat102,111173,0.590347178708
6356,cat91,cat103,83026,0.44088191251
6357,cat91,cat104,6495,0.0344895336611
6358,cat91,cat105,3239,0.0171996304124
6359,cat91,cat106,6938,0.0368419375737
6360,cat91,cat107,3945,0.0209486082053
6361,cat91,cat108,22896,0.121581580093
6362,cat91,cat109,154,0.000817765694198
6363,cat91,cat110,845,0.0044870909844
6364,cat91,cat111,75963,0.40337620408
6365,cat91,cat112,1845,0.00979725782984
6366,cat91,cat113,2032,0.0107902590299
6367,cat91,cat114,77052,0.409158975775
6368,cat91,cat115,83,0.000440743848172
6369,cat91,cat116,6,3.18610010727e-05
6370,cat92,cat93,150,0.000796525026816
6371,cat92,cat94,667,0.00354188128591
6372,cat92,cat95,2447,0.0129939782708
6373,cat92,cat96,38,0.000201786340127
6374,cat92,cat97,26043,0.138292675156
6375,cat92,cat98,71693,0.38070179165
6376,cat92,cat99,30,0.000159305005363
6377,cat92,cat100,9354,0.0496713006723
6378,cat92,cat101,68990,0.366348410667
6379,cat92,cat102,121141,0.643278921824
6380,cat92,cat103,83804,0.445013222315
6381,cat92,cat104,6057,0.0321636805828
6382,cat92,cat105,3817,0.0202689068491
6383,cat92,cat106,11843,0.0628883059506
6384,cat92,cat107,8630,0.0458267398762
6385,cat92,cat108,8222,0.0436601918032
6386,cat92,cat109,43,0.000228337174354
6387,cat92,cat110,862,0.00457736382077
6388,cat92,cat111,83486,0.443324589259
6389,cat92,cat112,1555,0.00825730944466
6390,cat92,cat113,3910,0.0207627523657
6391,cat92,cat114,83649,0.444190146454
6392,cat92,cat115,1089,0.00578277169469
6393,cat92,cat116,10,5.31016684544e-05
6394,cat93,cat94,99609,0.528940409308
6395,cat93,cat95,80252,0.42615150968
6396,cat93,cat96,7041,0.0373888847588
6397,cat93,cat97,18161,0.0964379400801
6398,cat93,cat98,44675,0.23723170382
6399,cat93,cat99,7160,0.0380207946134
6400,cat93,cat100,597,0.00317016960673
6401,cat93,cat101,19301,0.102491530284
6402,cat93,cat102,2092,0.0111088690407
6403,cat93,cat103,9894,0.0525387907688
6404,cat93,cat104,23380,0.124151700846
6405,cat93,cat105,10058,0.0534096581315
6406,cat93,cat106,1596,0.00847502628533
6407,cat93,cat107,2724,0.014464894487
6408,cat93,cat108,15731,0.0835342346457
6409,cat93,cat109,183,0.000971760532716
6410,cat93,cat110,561,0.00297900360029
6411,cat93,cat111,6610,0.0351002028484
6412,cat93,cat112,1910,0.0101424186748
6413,cat93,cat113,28,0.000148684671672
6414,cat93,cat114,4579,0.0243152539853
6415,cat93,cat115,6,3.18610010727e-05
6416,cat93,cat116,2,1.06203336909e-05
6417,cat94,cat95,70711,0.375487207808
6418,cat94,cat96,6372,0.0338363831392
6419,cat94,cat97,7165,0.0380473454476
6420,cat94,cat98,38158,0.202625346488
6421,cat94,cat99,5876,0.0312025403838
6422,cat94,cat100,2379,0.0126328869253
6423,cat94,cat101,12327,0.0654584267038
6424,cat94,cat102,2750,0.014602958825
6425,cat94,cat103,15930,0.0845909578479
6426,cat94,cat104,18162,0.0964432502469
6427,cat94,cat105,5483,0.0291156448136
6428,cat94,cat106,875,0.00464639598976
6429,cat94,cat107,1610,0.00854936862116
6430,cat94,cat108,38515,0.204521076052
6431,cat94,cat109,5,2.65508342272e-05
6432,cat94,cat110,65,0.000345160844954
6433,cat94,cat111,2850,0.0151339755095
6434,cat94,cat112,1354,0.00718996590873
6435,cat94,cat113,66,0.000350471011799
6436,cat94,cat114,1786,0.00948395798596
6437,cat94,cat115,17,9.02728363725e-05
6438,cat94,cat116,13,6.90321689907e-05
6439,cat95,cat96,18189,0.0965866247517
6440,cat95,cat97,39470,0.20959228539
6441,cat95,cat98,35463,0.18831444684
6442,cat95,cat99,310,0.00164615172209
6443,cat95,cat100,852,0.00452426215232
6444,cat95,cat101,17024,0.0904002803768
6445,cat95,cat102,5814,0.0308733100394
6446,cat95,cat103,14078,0.0747565288501
6447,cat95,cat104,24525,0.130231841884
6448,cat95,cat105,11085,0.0588631994817
6449,cat95,cat106,394,0.0020922057371
6450,cat95,cat107,2793,0.0148312959993
6451,cat95,cat108,17893,0.0950148153655
6452,cat95,cat109,231,0.0012266485413
6453,cat95,cat110,796,0.00422689280897
6454,cat95,cat111,19107,0.101461357916
6455,cat95,cat112,4075,0.0216389298952
6456,cat95,cat113,143,0.000759353858898
6457,cat95,cat114,12445,0.0660850263915
6458,cat95,cat115,1,5.31016684544e-06
6459,cat95,cat116,2,1.06203336909e-05
6460,cat96,cat97,45210,0.240072643082
6461,cat96,cat98,12757,0.0677417984473
6462,cat96,cat99,1101,0.00584649369683
6463,cat96,cat100,381,0.00202317356811
6464,cat96,cat101,781,0.00414724030629
6465,cat96,cat102,613,0.00325513227626
6466,cat96,cat103,5101,0.0270871610786
6467,cat96,cat104,42853,0.227556579828
6468,cat96,cat105,73627,0.390971654329
6469,cat96,cat106,10046,0.0533459361293
6470,cat96,cat107,12541,0.0665948024087
6471,cat96,cat108,7947,0.0421998959207
6472,cat96,cat109,17,9.02728363725e-05
6473,cat96,cat110,183,0.000971760532716
6474,cat96,cat111,13702,0.0727599061163
6475,cat96,cat112,23737,0.12604743041
6476,cat96,cat113,7,3.71711679181e-05
6477,cat96,cat114,15233,0.0808897715566
6478,cat96,cat115,11,5.84118352999e-05
6479,cat96,cat116,77,0.000408882847099
6480,cat97,cat98,18702,0.0993107403435
6481,cat97,cat99,797,0.00423220297582
6482,cat97,cat100,3366,0.0178740216018
6483,cat97,cat101,33482,0.177795006319
6484,cat97,cat102,41894,0.222464129823
6485,cat97,cat103,34692,0.184220308202
6486,cat97,cat104,19941,0.105890037065
6487,cat97,cat105,33450,0.17762508098
6488,cat97,cat106,6155,0.0326840769337
6489,cat97,cat107,1153,0.00612262237279
6490,cat97,cat108,3727,0.019790991833
6491,cat97,cat109,0,0.0
6492,cat97,cat110,771,0.00409413863784
6493,cat97,cat111,46287,0.245791692775
6494,cat97,cat112,8626,0.0458054992088
6495,cat97,cat113,303,0.00160898055417
6496,cat97,cat114,40238,0.213670493527
6497,cat97,cat115,0,0.0
6498,cat97,cat116,0,0.0
6499,cat98,cat99,0,0.0
6500,cat98,cat100,5904,0.0313512250555
6501,cat98,cat101,63693,0.338220456887
6502,cat98,cat102,99163,0.526572074895
6503,cat98,cat103,74732,0.396839388694
6504,cat98,cat104,1447,0.00768381142535
6505,cat98,cat105,5255,0.0279049267728
6506,cat98,cat106,437,0.00232054291146
6507,cat98,cat107,3,1.59305005363e-05
6508,cat98,cat108,9299,0.0493792414958
6509,cat98,cat109,17,9.02728363725e-05
6510,cat98,cat110,258,0.00137002304612
6511,cat98,cat111,75781,0.402409753714
6512,cat98,cat112,3258,0.0173005235825
6513,cat98,cat113,2380,0.0126381970922
6514,cat98,cat114,79456,0.421924616871
6515,cat98,cat115,3,1.59305005363e-05
6516,cat98,cat116,0,0.0
6517,cat99,cat100,1016,0.00539512951497
6518,cat99,cat101,1106,0.00587304453106
6519,cat99,cat102,43,0.000228337174354
6520,cat99,cat103,452,0.00240019541414
6521,cat99,cat104,2976,0.015803056532
6522,cat99,cat105,1445,0.00767319109166
6523,cat99,cat106,1497,0.00794931976763
6524,cat99,cat107,1981,0.0105194405208
6525,cat99,cat108,1377,0.00731209974617
6526,cat99,cat109,209,0.0011098248707
6527,cat99,cat110,3,1.59305005363e-05
6528,cat99,cat111,174,0.000923969031107
6529,cat99,cat112,1116,0.00592614619951
6530,cat99,cat113,176,0.000934589364798
6531,cat99,cat114,266,0.00141250438089
6532,cat99,cat115,1772,0.00940961565012
6533,cat99,cat116,1,5.31016684544e-06
6534,cat100,cat101,13298,0.0706145987107
6535,cat100,cat102,9424,0.0500430123514
6536,cat100,cat103,8822,0.0468462919105
6537,cat100,cat104,11380,0.0604296987011
6538,cat100,cat105,17808,0.0945634511836
6539,cat100,cat106,21291,0.113058762306
6540,cat100,cat107,21524,0.114296031181
6541,cat100,cat108,11538,0.0612687050627
6542,cat100,cat109,476,0.00252763941843
6543,cat100,cat110,125,0.00066377085568
6544,cat100,cat111,8971,0.0476375067705
6545,cat100,cat112,3330,0.0176828555953
6546,cat100,cat113,3441,0.0182722841152
6547,cat100,cat114,7010,0.0372242695866
6548,cat100,cat115,10733,0.0569940207521
6549,cat100,cat116,8,4.24813347635e-05
6550,cat101,cat102,101667,0.539868732676
6551,cat101,cat103,69154,0.36721927803
6552,cat101,cat104,6840,0.0363215412228
6553,cat101,cat105,5714,0.0303422933549
6554,cat101,cat106,6517,0.0346063573317
6555,cat101,cat107,6249,0.0331832326172
6556,cat101,cat108,8325,0.0442071389883
6557,cat101,cat109,157,0.000833696194734
6558,cat101,cat110,1044,0.00554381418664
6559,cat101,cat111,74280,0.394439193279
6560,cat101,cat112,2844,0.0151021145084
6561,cat101,cat113,2506,0.0133072781147
6562,cat101,cat114,57344,0.304506207585
6563,cat101,cat115,2283,0.0121231109081
6564,cat101,cat116,0,0.0
6565,cat102,cat103,118163,0.627465244958
6566,cat102,cat104,464,0.00246391741629
6567,cat102,cat105,296,0.00157180938625
6568,cat102,cat106,114,0.00060535902038
6569,cat102,cat107,120,0.000637220021453
6570,cat102,cat108,10468,0.0555868265381
6571,cat102,cat109,50,0.000265508342272
6572,cat102,cat110,1289,0.00684480506378
6573,cat102,cat111,121629,0.645870283244
6574,cat102,cat112,2362,0.0125426140889
6575,cat102,cat113,3087,0.0163924850519
6576,cat102,cat114,123282,0.65464798904
6577,cat102,cat115,63,0.000334540511263
6578,cat102,cat116,0,0.0
6579,cat103,cat104,2998,0.0159198802026
6580,cat103,cat105,3017,0.0160207733727
6581,cat103,cat106,1048,0.00556505485402
6582,cat103,cat107,992,0.00526768551068
6583,cat103,cat108,18522,0.0983549103113
